timestamp,"('Buro 0.6', 'EXTlight IR spectrum')","('Buro 0.6', 'EXTlight full spectrum')","('Buro 0.6', 'EXTlight illuminance')","('Buro 0.6', 'EXTrelative humidity')","('Buro 0.6', 'EXTtemperature')","('Buro 0.6', 'INTrelative humidity')","('Buro 0.6', 'INTtemperature')","('Buro 0.6', 'RADtemperature radiator IN')","('Buro 0.6', 'RADtemperature radiator OUT')","('Buro 0.8', 'EXTlight IR spectrum')","('Buro 0.8', 'EXTlight full spectrum')","('Buro 0.8', 'EXTlight illuminance')","('Buro 0.8', 'EXTrelative humidity')","('Buro 0.8', 'EXTtemperature')","('Buro 0.8', 'INTrelative humidity')","('Buro 0.8', 'INTtemperature')","('Buro 0.8', 'RADtemperature radiator IN')","('Buro 0.8', 'RADtemperature radiator OUT')","('Buro 3.9', 'EXTlight IR spectrum')","('Buro 3.9', 'EXTlight full spectrum')","('Buro 3.9', 'EXTlight illuminance')","('Buro 3.9', 'EXTrelative humidity')","('Buro 3.9', 'EXTtemperature')","('Buro 3.9', 'INTrelative humidity')","('Buro 3.9', 'INTtemperature')","('Buro 3.9', 'RADtemperature radiator IN')","('Buro 3.9', 'RADtemperature radiator OUT')","('Dach', 'WEAlight IR spectrum')","('Dach', 'WEAlight full spectrum')","('Dach', 'WEAlight illuminance')","('Dach', 'WEArain')","('Dach', 'WEArelative humidity')","('Dach', 'WEAtemperature')","('Dach', 'WEAwind direction')","('Dach', 'WEAwind speed')","('Heizung -1.3', 'OILoil consumption')","('Heizung -1.3', 'OILtemperature burner IN')","('Heizung -1.3', 'OILtemperature burner OUT')","('Treppe 0.1', 'INTrelative humidity')","('Treppe 0.1', 'INTtemperature')","('Treppe 3.1', 'INTrelative humidity')","('Treppe 3.1', 'INTtemperature')"
2013-01-30 00:00:00,0.24536340909570276,0.8817270454593391,0.7908179545502483,92.93263613636843,6.358545227277522,28.849908863641154,22.60263613636843,35.7632421969745,34.232408863641155,,,,,,27.099908863641154,22.942908863641154,36.29490886364117,33.64990886364116,0.1999088636411573,0.1999088636411573,0.1999088636411573,93.15990886364115,6.164575530307825,42.847908863641166,21.87190886364116,31.82124219697449,34.928575530307825,,,,,,,,,0.4061588636411573,32.46178386364116,35.96990886364116,41.45263613636843,18.33445431818661,40.715908863641154,18.019908863641152
2013-01-30 01:00:00,-1.798156726411568,-1.389065817320659,-1.389065817320659,85.7582069099521,5.991388728133888,27.10547963722479,20.44002509177024,32.43820690995207,31.12911600086116,,,,,,25.11184327358843,20.82684327358843,33.01002509177025,30.55002509177025,-1.798156726411568,-1.798156726411568,-1.798156726411568,84.8265099402551,6.01584327358843,41.17121827358842,19.71996827358843,29.17121827358843,31.581218273588433,,,,,,,,,-1.648156726411568,29.51809327358843,32.69434327358844,39.70002509177025,16.36820690995207,38.7125099402551,16.0605099402551
2013-01-30 02:00:00,-0.5307916711669866,-0.07624621662153208,-0.07624621662153208,84.82466287428758,8.023753783378469,28.511026510651188,21.577390147014828,33.26739014701484,31.989208328833016,,,,,,26.453753783378467,21.96829923792392,33.742844692469376,31.499208328833014,-0.5307916711669866,-0.5307916711669866,-0.5307916711669866,82.67987499549967,8.375208328833015,42.977208328833015,20.829874995499676,29.87854166216635,32.511208328833014,,,,,,,,,-0.3870416711669865,30.488583328833013,33.543583328833016,41.29829923792391,17.61648105610574,40.10987499549968,17.391208328833013
2013-01-30 03:00:00,0.14392103402528655,0.5724924625967152,0.5724924625967152,82.79292103402527,9.529921034025286,29.403921034025288,22.132809922914173,32.495921034025294,31.45892103402529,,,,,,27.232921034025285,22.518921034025286,33.13492103402529,31.034921034025285,0.14392103402528655,0.14392103402528655,0.14392103402528655,81.51829603402528,9.674546034025287,44.16392103402529,21.377046034025287,29.71079603402529,31.79579603402529,,,,,,,,,0.21892103402528654,30.074546034025285,32.86704603402529,42.24592103402529,18.340921034025293,41.0139210340253,18.104546034025283
2013-01-30 04:00:00,-1.9766163773505923,-1.5266163773505923,-1.5266163773505923,81.29238362264941,7.426383622649406,27.346110895376682,19.91338362264941,30.712474531740316,29.378838168103957,,,,,,25.16974725901304,20.297019986285772,31.024292713558506,28.935201804467592,-1.9766163773505923,-1.9766163773505923,-1.9766163773505923,79.56271695598272,7.681383622649407,42.276050289316075,19.118050289316074,27.252716955982745,29.810716955982745,,,,,,,,,-1.8530869655858864,27.865148328531763,30.888677740296462,40.14883816810395,16.22520180446759,39.06938362264941,15.996050289316074
2013-01-30 05:00:00,-0.9778192406249205,-0.47781924062492054,-0.47781924062492054,81.93170456889887,8.398847426041746,28.29618075937508,20.826180759375077,31.671271668465987,30.144908032102354,,,,,,26.26945348664781,21.2003625775569,32.21308985028417,29.72308985028417,-0.9778192406249205,-0.9778192406249205,-0.9778192406249205,80.89884742604177,8.358847426041748,42.860037902232236,20.01718075937508,27.90151409270841,30.777514092708415,,,,,,,,,-0.7653192406249205,28.71780575937508,33.45155575937508,41.42218075937508,17.28118075937508,40.190180759375075,17.030847426041746
2013-01-30 06:00:00,-0.6960528747853324,-0.1960528747853324,-0.1960528747853324,88.72394712521468,5.780765307032851,28.2203107615783,21.49758348885103,40.749401670669215,36.681219852487395,,,,,,26.46667439794194,21.545765307032852,41.05667439794195,35.05121985248739,-0.6960528747853324,-0.6960528747853324,-0.6960528747853324,90.49582212521466,5.183947125214667,41.60394712521467,20.263947125214667,31.335822125214666,38.58394712521467,,,,,,,,,-0.5335528747853323,34.19394712521467,40.74894712521466,40.823038034305576,17.427583488851027,40.48394712521467,17.27082212521466
2013-01-30 07:00:00,4.566072208993137,19.11152675444768,10.884254027174956,88.21698129990222,6.818344936265864,27.64789039081132,21.66061766353859,40.85152675444768,37.97243584535678,,,,,,26.19789039081132,21.476981299902224,41.23789039081132,36.43243584535678,-0.621806578885651,0.4448600877810155,13.57819342111435,87.35952675444766,7.133526754447683,40.39686008778101,20.148860087781014,33.89552675444768,38.91952675444767,65534.111526754445,65534.111526754445,487.1115267544477,0.6115267544476822,649.7915267544477,-40.88847324555232,2.861526754447682,32.29902675444768,-0.7259732455523177,35.84902675444768,41.77152675444767,40.87970857262949,17.284254027174953,39.73486008778101,17.104860087781013
2013-01-30 08:00:00,459.58814477801906,1152.1790538689281,442.6790538689282,84.16632659620086,8.829053868928185,27.122690232564544,21.45632659620091,39.714508414382735,36.925417505291826,,,,,,25.71541750529181,21.089962959837276,40.52269023256454,35.89087205074637,25.446099323473636,70.38359932347363,493.8210993234736,82.02422432347362,8.977974323473635,39.933599323473636,19.802932656806963,33.32859932347364,38.172974323473646,,,,,,,,,-1.194972105097792,34.5457421806165,40.67074218061649,44.05632659620092,17.10723568711,41.27484932347363,16.674224323473634
2013-01-30 09:00:00,1516.0278068490152,3690.527806849015,1341.0278068490152,81.20098866719685,8.695988667196863,26.85871593992414,21.40962503083323,38.21235230356049,36.13326139446959,,,,,,26.286897758105955,20.76417048537868,39.226897758105956,35.34871593992413,77.35897568018389,220.00183282304104,1626.5732613944697,78.42397568018386,8.742547108755303,39.0609537021619,19.645569086777275,33.08683282304102,37.011832823041026,,,,,,,,,,,,43.29962503083321,16.92689775810595,42.110184471392664,16.230953702161898
