Date/Time,EMS:All Zones Total Heating Energy {J}(Hourly),EMS:All Zones Total Heating Energy {J}(Monthly),EMS:All Zones Total Heating Energy {J}(RunPeriod),EMS:All Zones Total Cooling Energy {J}(Hourly),EMS:All Zones Total Cooling Energy {J}(Monthly),EMS:All Zones Total Cooling Energy {J}(RunPeriod) 
 01/12  06:00:00,73248450.5397752,,,0.0 
 01/12  07:00:00,69397100.8616702,,,0.0 
 01/12  08:00:00,62374307.815885,,,0.0 
 01/12  09:00:00,62146066.6107181,,,0.0 
 01/12  10:00:00,52234720.9381961,,,0.0 
 01/12  11:00:00,41276484.8356612,,,0.0 
 01/12  12:00:00,33400454.8885151,,,0.0 
 01/12  13:00:00,38863454.6464013,,,0.0 
 01/12  14:00:00,39547996.4382557,,,0.0 
 01/12  15:00:00,38646910.5333273,,,0.0 
 01/12  16:00:00,42906342.7176652,,,0.0 
 01/12  17:00:00,46462690.0958931,,,0.0 
 01/12  18:00:00,51949836.594048,,,0.0 
 01/12  19:00:00,55796264.956698,,,0.0 
 01/12  20:00:00,56817784.6763748,,,0.0 
 01/12  21:00:00,63114191.086259,,,0.0 
 01/12  22:00:00,63637814.7743741,,,0.0 
 01/12  23:00:00,63677350.0655546,,,0.0 
 01/12  24:00:00,68137112.815962,,,0.0 
 01/13  01:00:00,68180369.9910718,,,0.0 
 01/13  02:00:00,68282242.453929,,,0.0 
 01/13  03:00:00,68657096.0858916,,,0.0 
 01/13  04:00:00,68933240.6937137,,,0.0 
 01/13  05:00:00,69202434.0672257,,,0.0 
 01/13  06:00:00,69767366.5368901,,,0.0 
 01/13  07:00:00,65726777.1013154,,,0.0 
 01/13  08:00:00,58315020.571449,,,0.0 
 01/13  09:00:00,59044178.4547915,,,0.0 
 01/13  10:00:00,53963508.9357553,,,0.0 
 01/13  11:00:00,48598627.8663546,,,0.0 
 01/13  12:00:00,41807010.8742475,,,0.0 
 01/13  13:00:00,48135755.0980834,,,0.0 
 01/13  14:00:00,49096250.8309003,,,0.0 
 01/13  15:00:00,47282119.5154824,,,0.0 
 01/13  16:00:00,48163762.2578067,,,0.0 
 01/13  17:00:00,50642942.9782463,,,0.0 
 01/13  18:00:00,55175774.6819116,,,0.0 
 01/13  19:00:00,57880723.5955085,,,0.0 
 01/13  20:00:00,58448609.2698382,,,0.0 
 01/13  21:00:00,64432924.1478438,,,0.0 
