2012-07-12,208.73787988820638
2012-07-13,257.9746048498612
2012-07-14,36.64768886231018
2012-07-15,56.34081145511422
2012-07-16,260.001130683144
2012-07-17,266.3832381790185
2012-07-18,243.41085128112684
2012-07-19,254.94826127384508
2012-07-20,271.10417037565554
2012-07-21,37.26052067687763
2012-07-22,77.57125025552895
2012-07-23,321.57244474087037
2012-07-24,284.5512296083413
2012-07-25,303.9237098952424
2012-07-26,395.27733539889186
2012-07-27,412.3088687596139
2012-07-28,55.144451413696906
2012-07-29,71.59008987061378
2012-07-30,391.3574835685264
2012-07-31,510.96065931190554
2012-08-01,540.8603561312137
2012-08-02,613.5919487958679
2012-08-03,603.7960018551503
2012-08-04,339.3822289091779
2012-08-05,441.649927424676
2012-08-06,629.8497562557292
2012-08-07,604.9923382532406
2012-08-08,573.673554124942
2012-08-09,243.93344573933555
2012-08-10,602.5958978510447
2012-08-11,137.65611873799656
2012-08-12,137.86835216994206
2012-08-13,667.2303309996121
2012-08-14,673.060791634724
2012-08-15,680.3292381530747
2012-08-16,645.995305438617
2012-08-17,583.8500385218582
2012-08-18,159.27608684045984
2012-08-19,157.34257610649135
2012-08-20,171.66261865768413
2012-08-21,715.8598551979782
2012-08-22,687.9978033050808
2012-08-23,694.6832655127316
2012-08-24,601.8380160276059
2012-08-25,187.47256509962264
2012-08-26,174.02039584730332
2012-08-27,699.9058525617303
2012-08-28,648.7307422213539
2012-08-29,719.3939234714701
2012-08-30,602.7644498592593
2012-08-31,539.3107481930612
2012-09-01,181.6313606570624
2012-09-02,183.49686725719906
2012-09-03,744.876242765046
2012-09-04,841.7136195331018
2012-09-05,584.797058257199
2012-09-06,592.2046588379628
2012-09-07,599.6094751535879
2012-09-08,162.73995760231486
2012-09-09,147.3906178709143
2012-09-10,595.1849376867476
2012-09-11,599.5795877280268
2012-09-12,650.0695677723612
2012-09-13,590.7506577930554
2012-09-14,578.1301249077452
2012-09-15,157.90444743032404
2012-09-16,155.37872755472802
2012-09-17,703.580820732095
2012-09-18,659.4090889226667
2012-09-19,699.9687044593649
2012-09-20,658.9332262673847
2012-09-21,605.604738764867
2012-09-22,201.29523323525277
2012-09-23,195.1511158858606
2012-09-24,670.41238535555
2012-09-25,635.5232852121412
2012-09-26,580.4684293335425
2012-09-27,594.3758455185256
2012-09-28,564.2299938428819
2012-09-29,161.38881999049823
2012-09-30,158.96711842640283
2012-10-01,674.4749901916609
2012-10-02,637.3401284137964
2012-10-03,647.7633788057815
2012-10-04,635.5292859025635
2012-10-05,588.0671468131001
2012-10-06,151.88157899058098
2012-10-07,169.35956325618633
2012-10-08,641.6761384923852
2012-10-09,659.7213717331829
2012-10-10,630.3258832113079
2012-10-11,632.0510731514353
2012-10-12,619.5755272041553
2012-10-13,149.122139721849
2012-10-14,154.15198708570085
2012-10-15,443.14804978632515
2012-10-16,377.1858889291591
2012-10-17,292.95220374528583
2012-10-18,305.4987331759375
2012-10-19,277.8011333399505
2012-10-20,224.81781952170311
2012-10-21,23.224020758597803
2012-10-22,315.03753025518273
2012-10-23,376.90651226017235
2012-10-24,384.3261233712846
2012-10-25,324.36670449768496
2012-10-26,153.2218935995428
2012-10-27,128.91365929738427
2012-10-28,140.3852951642477
2012-10-29,655.9778631884894
2012-10-30,701.6354593003125
2012-10-31,668.7157953334473
2012-11-01,655.4619472732721
2012-11-02,597.8147473120721
2012-11-03,201.0459540620949
2012-11-04,170.19506580716495
2012-11-05,543.4193538382783
2012-11-06,588.8809333005207
2012-11-07,628.0131352203821
2012-11-08,636.1860433664245
2012-11-09,587.1239699629801
2012-11-10,262.7676736262613
2012-11-11,283.30212024282986
2012-11-12,604.7264716721642
2012-11-13,125.1402958234309
2012-11-14,694.5863105709027
2012-11-15,613.9564927510589
2012-11-16,631.3972584025792
2012-11-17,249.89193425923517
2012-11-18,149.48274493936452
2012-11-19,626.8661292726968
2012-11-20,608.6152740804572
2012-11-21,725.8022309167881
2012-11-22,564.7833017732931
2012-11-23,603.2269080607289
2012-11-24,190.23207333985533
2012-11-25,165.5650290429457
2012-11-26,635.553789884601
2012-11-27,824.9984232917141
2012-11-28,636.8649953548077
2012-11-29,641.3255115658194
2012-11-30,659.5203685046297
2012-12-01,246.9755456926429
2012-12-02,177.99168984747678
2012-12-03,579.9817163362677
2012-12-04,526.2164605895796
2012-12-05,567.8510268530092
2012-12-06,613.4220401242424
2012-12-07,626.7193276160976
2012-12-08,264.3285641686574
2012-12-09,156.57783707216433
2012-12-10,613.3456255076156
2012-12-11,585.2114274007992
2012-12-12,554.4517973241841
2012-12-13,521.7216952823496
2012-12-14,545.7028106057871
2012-12-15,235.6115809301967
2012-12-16,300.93565197503517
2012-12-17,428.8614744759723
2012-12-18,350.75497058413606
2012-12-19,336.7312760207784
2012-12-20,267.7305495134934
2012-12-21,288.65835244234927
2012-12-22,173.2993794759095
2012-12-23,23.586831763222058
2012-12-24,238.59524697542403
2012-12-25,38.519067533930816
2012-12-26,272.9519357173424
2012-12-27,248.08228480218062
2012-12-28,280.69529686998607
2012-12-29,32.3470781499566
2012-12-30,26.946238991742362
2012-12-31,246.93135635949434
2013-01-01,35.041198118639926
2013-01-02,287.4449710802221
2013-01-03,280.2122241165047
2013-01-04,497.50434292083344
2013-01-05,127.30212401261203
2013-01-06,154.88237059127547
2013-01-07,591.3173944927737
2013-01-08,615.3607918303821
2013-01-09,595.5737572144503
2013-01-10,554.7227022151623
2013-01-11,589.7052213295484
2013-01-12,378.7965308272338
2013-01-13,579.7432106967013
2013-01-14,606.6708243156879
